DATE	HANDLES	WS	VM	COMMITSIZE
02/19/2015 09:29:22	374	186980	919476	606816
02/19/2015 09:29:22	374	187924	919476	607940
02/19/2015 09:29:22	374	188696	919476	607940
02/19/2015 09:29:22	374	190044	920760	609364
02/19/2015 09:29:22	374	189212	919476	608548
02/19/2015 09:29:23	374	189396	919476	608732
02/19/2015 09:29:23	374	189520	919476	608856
02/19/2015 09:29:23	374	189904	919476	609248
02/19/2015 09:29:23	374	189904	919476	609248
02/19/2015 09:29:23	374	189904	919476	609248
02/19/2015 09:29:23	374	190028	919476	609372
02/19/2015 09:29:23	374	190924	919476	610276
02/19/2015 09:29:23	374	191332	919476	610684
02/19/2015 09:29:23	374	191792	919476	611140
02/19/2015 09:29:23	374	192360	919476	611708
02/19/2015 09:29:23	374	192908	919476	612256
02/19/2015 09:29:23	374	194240	920520	613580
02/19/2015 09:29:23	374	194676	920520	614020
02/19/2015 09:29:23	374	194940	920520	614280
02/19/2015 09:29:24	374	195196	920520	614532
02/19/2015 09:29:24	374	195312	920520	614640
02/19/2015 09:29:24	374	195672	920520	614984
02/19/2015 09:29:24	374	196024	920520	615336
02/19/2015 09:29:24	374	196088	920520	615392
02/19/2015 09:29:24	374	196704	920520	615944
02/19/2015 09:29:24	374	197292	920520	616612
02/19/2015 09:29:24	374	198852	921560	618208
02/19/2015 09:29:24	374	199456	921560	618780
02/19/2015 09:29:24	374	200236	921560	619512
02/19/2015 09:29:24	374	200808	921560	620084
02/19/2015 09:29:24	374	200916	921560	620172
02/19/2015 09:29:24	374	201324	921560	620548
02/19/2015 09:29:24	374	201756	921560	621044
02/19/2015 09:29:25	374	202100	921560	621400
02/19/2015 09:29:25	374	202664	921560	621700
02/19/2015 09:29:25	374	203392	921560	622396
02/19/2015 09:29:25	374	203576	921560	622548
02/19/2015 09:29:25	374	204492	921560	623412
02/19/2015 09:29:25	374	205032	921560	623724
02/19/2015 09:29:25	374	205356	921560	624008
02/19/2015 09:29:25	374	205988	921560	624620
02/19/2015 09:29:25	374	206644	921560	625420
02/19/2015 09:29:25	374	207292	921560	625892
02/19/2015 09:29:25	374	207864	921560	626364
02/19/2015 09:29:25	374	208400	921560	626928
02/19/2015 09:29:25	374	209000	921560	627592
02/19/2015 09:29:25	374	211680	923640	630152
02/19/2015 09:29:26	374	212284	923640	630728
02/19/2015 09:29:26	374	212760	923640	631228
02/19/2015 09:29:26	374	213128	923640	631660
02/19/2015 09:29:26	374	213968	923640	632188
02/19/2015 09:29:26	374	214252	923640	632488
02/19/2015 09:29:26	374	214384	923640	632488
02/19/2015 09:29:26	374	214848	923640	633104
02/19/2015 09:29:26	374	215600	923640	633736
02/19/2015 09:29:26	374	215888	923640	634052
02/19/2015 09:29:26	374	216328	923640	634368
02/19/2015 09:29:26	374	217308	923640	635316
02/19/2015 09:29:26	374	217856	923640	635948
02/19/2015 09:29:26	374	218980	923640	637096
02/19/2015 09:29:26	374	219124	923640	637096
02/19/2015 09:29:26	374	219636	923640	637748
02/19/2015 09:29:27	374	220344	923640	638080
02/19/2015 09:29:27	374	220408	923640	638080
02/19/2015 09:29:27	374	221096	923640	638752
02/19/2015 09:29:27	374	221736	923640	639432
02/19/2015 09:29:27	374	222376	923640	640128
02/19/2015 09:29:27	374	223156	923640	640824
02/19/2015 09:29:27	374	223644	923640	641528
02/19/2015 09:29:27	374	224072	923640	641892
02/19/2015 09:29:27	374	224768	923640	642628
02/19/2015 09:29:27	374	225276	923640	643000
02/19/2015 09:29:27	374	225632	923640	643380
02/19/2015 09:29:27	374	226168	923640	643760
02/19/2015 09:29:27	374	226820	923640	644520
02/19/2015 09:29:28	374	227504	923640	645280
02/19/2015 09:29:28	374	228092	923640	646040
02/19/2015 09:29:28	374	228884	923640	646800
02/19/2015 09:29:28	374	229396	923640	647180
02/19/2015 09:29:28	374	230096	923640	647940
02/19/2015 09:29:28	374	230768	923640	648724
02/19/2015 09:29:28	374	231920	923640	649920
02/19/2015 09:29:28	374	232272	923640	649920
02/19/2015 09:29:28	374	232876	923640	650332
02/19/2015 09:29:28	374	233604	923640	651156
02/19/2015 09:29:28	374	234252	923640	651568
02/19/2015 09:29:28	374	234652	923640	651980
02/19/2015 09:29:28	374	239548	927800	656976
02/19/2015 09:29:28	374	240364	927800	657800
02/19/2015 09:29:29	374	241336	927800	658632
02/19/2015 09:29:29	374	241944	927800	659476
02/19/2015 09:29:29	374	242240	927800	659476
02/19/2015 09:29:29	374	242640	927800	659904
02/19/2015 09:29:29	374	242896	927800	660348
02/19/2015 09:29:29	374	242912	927800	660348
02/19/2015 09:29:29	374	243296	927800	660792
02/19/2015 09:29:29	374	243628	927800	661236
02/19/2015 09:29:29	374	244324	927800	661680
02/19/2015 09:29:29	374	244792	927800	662124
